snapshot,Load,Wind,Solar,Thermal,Storage_Discharge,Storage_Charge,Storage_Level,Load_Shedding
2022-09-01 11:00:00,7680.0,2052.698915678488,3456.2201155741495,2171.080968747363,-0.0,0.0,-0.0,-0.0
2022-09-01 12:00:00,7680.0,1859.2508503265879,4249.117223405772,1571.6319262676398,-0.0,0.0,-0.0,-0.0
2022-09-01 13:00:00,7680.0,1767.9003750215245,4139.290452158865,1772.8091728196105,-0.0,0.0,-0.0,-0.0
2022-09-01 14:00:00,7680.0,1864.6244076974745,3844.0155501583654,1971.3600421441606,-0.0,0.0,-0.0,-0.0
2022-09-01 15:00:00,7680.0,1947.9145469462085,3796.715005146313,1935.3704479074786,-0.0,0.0,-0.0,-0.0
2022-09-01 16:00:00,5920.0,2119.868382814564,2849.7280996986806,950.4035174867549,-0.0,0.0,-0.0,-0.0
2022-09-01 17:00:00,4800.0,2396.6065874151973,1928.4244141873846,528.0,-0.0,-49.15973848559343,1474.792154567803,-0.0
2022-09-01 18:00:00,4800.0,2686.778685443047,771.6820873410629,1295.9681496397452,49.15973848559343,0.0,-0.0,-0.0
2022-09-01 19:00:00,2240.0,2232.2239804497485,82.38674193870699,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-09-01 20:00:00,4960.0,3041.433471921529,40.892237655612355,1877.6742904228586,-0.0,0.0,9121.102540777547,-0.0
2022-09-01 21:00:00,4960.0,3135.470725912036,16.01124638908217,1526.6759591888554,304.0367513592516,0.0,-0.0,-0.0
2022-09-01 22:00:00,4960.0,3275.183217555074,5.970295263725555,1678.8464871812007,-0.0,0.0,-0.0,-0.0
2022-09-01 23:00:00,2400.0,2346.933712518865,5.287091619112385,528.0,1941.8067217436997,-2113.8155138251964,5160.263762444901,-0.0
2022-10-01 00:00:00,2560.0,2190.4662470964913,7.993874272698812,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-10-01 01:00:00,2560.0,2620.2827095539574,5.236333205142749,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 02:00:00,2560.0,2349.672467416612,3.096186461817322,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 03:00:00,2560.0,2351.7987918989465,0.9698619794830988,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 04:00:00,2560.0,2352.7686538784296,-0.0,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 05:00:00,2560.0,2198.4601213691903,-0.0,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-10-01 06:00:00,2560.0,2234.3267975069984,-0.0,528.0,2241.5845066746365,-2113.8155138251964,-0.0,-0.0
2022-10-01 07:00:00,2560.0,2625.5190427591,-0.0,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 08:00:00,2560.0,1916.9850167978973,435.7836370805323,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 09:00:00,6080.0,2867.9195710100134,2095.761159575104,843.5688805342115,294.22911421863057,0.0,-0.0,-0.0
2022-10-01 10:00:00,6080.0,2399.9000580618695,3499.874808879005,528.0,2084.6825979002288,-2113.8155138251964,903.1203936739962,-0.0
2022-10-01 11:00:00,7040.0,2121.6884586982515,4684.073982117732,528.0,2142.948429750164,-2113.8155138251964,-0.0,-0.0
2022-10-01 12:00:00,7040.0,1423.065132844944,5409.703521033485,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-10-01 13:00:00,7040.0,1397.7039078182197,5707.815134940881,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 14:00:00,7040.0,1238.0345341529446,5476.292263354054,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-10-01 15:00:00,7040.0,1900.1114081674014,4778.348713201789,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-10-01 16:00:00,5280.0,1549.5414552366178,3795.9775875224827,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-10-01 17:00:00,5280.0,2477.903310219894,2145.060557107025,528.0,1241.2836990615322,-947.0545848429017,-0.0,-0.0
2022-10-01 18:00:00,2720.0,1979.8813296311678,532.887324247262,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-10-01 19:00:00,2720.0,2492.4821821650607,20.28647171336889,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-10-01 20:00:00,2720.0,2724.913608720303,21.48440099919077,528.0,1861.7881612458393,-2113.8155138251964,7812.8479299600685,-0.0
2022-10-01 21:00:00,2720.0,2352.749223870049,5.710897499141431,528.0,2280.2756351943867,-2113.8155138251964,2652.584167515168,-0.0
2022-10-01 22:00:00,2720.0,2631.309706130674,6.81207095803203,528.0,1978.5910011927515,-2113.8155138251964,6844.544059120959,-0.0
2022-10-01 23:00:00,2720.0,2574.2703074059664,6.574788811032689,528.0,2040.3781434491775,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 00:00:00,2560.0,2221.8143386535708,3.420779224072417,528.0,2251.3921438152574,-2113.8155138251964,4993.80364107571,-0.0
2022-11-01 01:00:00,2560.0,2194.9679271300015,3.4921942391887515,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-11-01 02:00:00,2560.0,2350.4643293906765,2.304324487753247,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-11-01 03:00:00,2560.0,2505.256103502202,1.821082885466527,528.0,1947.355392456006,-2113.8155138251964,4993.80364107571,-0.0
2022-11-01 04:00:00,2560.0,2198.3839453530663,0.07617601612409,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-11-01 05:00:00,2560.0,2352.7686538784296,-0.0,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-11-01 06:00:00,2560.0,2634.6107223884555,-0.0,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 07:00:00,2560.0,2198.4601213691903,-0.0,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-11-01 08:00:00,2560.0,2470.2841705997344,36.79301578793476,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 09:00:00,6080.0,3788.357946474696,1210.025069624619,799.7749153906589,304.0367513592516,0.0,-0.0,-0.0
2022-11-01 10:00:00,6080.0,2690.4536872814683,3182.314966596961,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-11-01 11:00:00,7040.0,2182.051473466455,4650.717180411974,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-11-01 12:00:00,7040.0,1289.9850951437875,5542.783558734642,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-11-01 13:00:00,7040.0,1240.8423735946426,5873.768348793813,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 14:00:00,7040.0,1337.2713571528157,5495.4972967256135,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 15:00:00,7040.0,1996.2200821317365,4836.548571746693,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 16:00:00,6080.0,2349.5303076186074,3523.238346259822,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 17:00:00,6080.0,2842.6118491987436,1396.3444635626317,1559.201618728598,304.0367513592516,0.0,-0.0,-0.0
2022-11-01 18:00:00,2720.0,2750.8595036276856,43.75121876077009,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 19:00:00,2720.0,2448.7879418357065,63.98071204272326,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 20:00:00,2720.0,2499.8211116378384,12.947542240591424,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-11-01 21:00:00,2720.0,2326.4542920945537,32.00582927463672,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-11-01 22:00:00,2720.0,2381.590571606206,3.644546271436693,528.0,2251.3921438152574,-2113.8155138251964,-0.0,-0.0
2022-11-01 23:00:00,2720.0,2790.213937957794,4.396784430661844,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 00:00:00,2080.0,1870.2829506103485,2.485703268081215,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 01:00:00,2080.0,1715.262571660111,3.1975497090792393,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-12-01 02:00:00,2080.0,1752.0553392842662,2.2714582227322118,528.0,2241.5845066746365,-2113.8155138251964,-0.0,-0.0
2022-12-01 03:00:00,2080.0,1872.0522000171018,0.7164538613279492,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-12-01 04:00:00,2080.0,1871.7458065651506,1.0228473132790197,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-12-01 05:00:00,2080.0,2026.821474559349,0.25571182831977807,528.0,1947.355392456006,-2113.8155138251964,5160.263762444901,-0.0
2022-12-01 06:00:00,2080.0,1718.4601213691903,-0.0,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-12-01 07:00:00,2080.0,2145.5190427591,-0.0,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 08:00:00,2080.0,1718.4601213691903,-0.0,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-12-01 09:00:00,2080.0,1563.1606407716308,463.9165456160381,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 10:00:00,6880.0,2295.895721851171,2233.230456253718,2078.1234330144407,294.22911421863057,0.0,-0.0,-0.0
2022-12-01 11:00:00,6880.0,2238.6933369352873,4222.721465915386,528.0,721.0265246040353,-721.0265246040353,-0.0,-0.0
2022-12-01 12:00:00,6880.0,1516.3629930919915,5429.156049667109,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 13:00:00,6880.0,865.8098426186834,5688.516954888315,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-12-01 14:00:00,6880.0,881.5762224099853,5636.883898959205,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-12-01 15:00:00,6880.0,2180.4235741368047,4765.095468622296,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 16:00:00,6880.0,2524.705261514708,3412.2117259686215,670.3326236359999,294.22911421863057,0.0,-0.0,-0.0
2022-12-01 17:00:00,2080.0,944.771999224635,927.9966546537946,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-12-01 18:00:00,2080.0,2103.545443552016,41.973599207084206,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-12-01 19:00:00,4960.0,3707.754585911405,17.89291685188903,1234.3524972367063,-0.0,0.0,9121.102540777547,-0.0
2022-12-01 20:00:00,4960.0,3972.965643248686,4.349404791601153,709.9345630790422,294.22911421863057,0.0,-0.0,-0.0
2022-12-01 21:00:00,4960.0,4024.9678113540353,11.166083169963109,923.8661054760014,-0.0,0.0,-0.0,-0.0
2022-12-01 22:00:00,4960.0,4022.367702948768,1.354581577045034,936.2777154741871,-0.0,0.0,-0.0,-0.0
2022-12-01 23:00:00,2400.0,2189.3775925154864,3.391061362943224,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
